date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:05:36	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.26a.delayed	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:36	126308/126308	---M--	200	added ('OK')	image/jpeg	etag:%221ed64-5720aa23a0d03%22	https://laptopunderbudget.com/wp-content/uploads/2018/07/Acer-Predator-Helios-300-Hardware-and-Upgradability.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/07/Acer-Predator-Helios-300-Hardware-and-Upgradability.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:36	34288/34288	---M--	200	added ('OK')	image/jpeg	etag:%2285f0-57210a6368043%22	https://laptopunderbudget.com/wp-content/uploads/2018/07/Ports-and-Slots-Acer-Predator-Helios-300-15-inch-Gaming-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/07/Ports-and-Slots-Acer-Predator-Helios-300-15-inch-Gaming-Laptop.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:36	142392/142392	---M-Z	200	added ('OK')	text/css	etag:%2222c38-595b6741071d1-gzip%22	https://laptopunderbudget.com/wp-content/plugins/content-egg/res/bootstrap/css/egg-bootstrap.css?ver=5.4	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/plugins/content-egg/res/bootstrap/css/egg-bootstrap91d5.css	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:36	9830/9830	---M-Z	200	added ('OK')	text/css	etag:%222666-595b674109111-gzip%22	https://laptopunderbudget.com/wp-content/plugins/content-egg/res/css/products.css?ver=5.4	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/plugins/content-egg/res/css/products91d5.css	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:37	380/380	---M-Z	200	added ('OK')	application/x-javascript	etag:%2217c-595b674108171-gzip%22	https://laptopunderbudget.com/wp-content/plugins/content-egg/res/js/frontend.js?ver=5.4	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/plugins/content-egg/res/js/frontend91d5.js	(from https://laptopunderbudget.com/acer-predator-helios-300-review-ph315-51/)
23:05:37	2757/2757	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:03:20%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Facer-predator-helios-300-2019-review%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedaea7.json	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:37	1074/1074	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/acer-predator-helios-300-2019-review/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/acer-predator-helios-300-2019-review/feed/index.html	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:03:21%20GMT	https://laptopunderbudget.com/?p=5860	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index901b.html	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:38	3069/3069	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:03:21%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Facer-predator-helios-300-2019-review%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embedf440	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:38	33218/33218	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jun%202019%2018:31:31%20GMT	https://images-na.ssl-images-amazon.com/images/I/518AfaCS1PL.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/images-na.ssl-images-amazon.com/images/I/518AfaCS1PL.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:38	16801/16801	---M--	200	added ('OK')	image/jpeg	etag:%2241a1-59a6fceed4d9b%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-2019-15-inch-Gaming-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-2019-15-inch-Gaming-Laptop.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:39	32765/32765	---M--	200	added ('OK')	image/jpeg	etag:%227ffd-59a76532ff2fb%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Gaming-Laptop-Display.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Gaming-Laptop-Display.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:40	50526/50526	---M--	200	added ('OK')	image/jpeg	etag:%22c55e-59a7673dfaf9b%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/2019-Acer-Predator-Helios-300-15-inch-Gaming-Laptop-Keyboard-and-Trackpad.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/2019-Acer-Predator-Helios-300-15-inch-Gaming-Laptop-Keyboard-and-Trackpad.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:40	37523/37523	---M--	200	added ('OK')	image/jpeg	etag:%229293-59a76b66c1fbb%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/3D-Aero-Blade-Fans-on-2019-Acer-Predator-Helios-300-Gaming-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/3D-Aero-Blade-Fans-on-2019-Acer-Predator-Helios-300-Gaming-Laptop.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:40	124089/124089	---M--	200	added ('OK')	image/jpeg	etag:%221e4b9-59a815a7c4adb%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Internals.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Internals.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:40	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.277.delayed	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:41	26028/26028	---M--	200	added ('OK')	image/jpeg	etag:%2265ac-59a81272fd89b%22	https://laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Gaming-Laptop-Ports-Slots.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2019/12/Acer-Predator-Helios-300-Gaming-Laptop-Ports-Slots.jpg	(from https://laptopunderbudget.com/acer-predator-helios-300-2019-review/)
23:05:41	2691/2691	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:03:24%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fasus-fx502vm-gaming-laptop-review%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed228c.json	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:41	1697/1697	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/feed/index.html	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:42	3003/3003	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:03:25%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fasus-fx502vm-gaming-laptop-review%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed2d88	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:03:25%20GMT	https://laptopunderbudget.com/?p=1845	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/indexfeb5.html	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:42	32511/32511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Nov%202016%2017:59:46%20GMT	https://images-na.ssl-images-amazon.com/images/I/41RQViYVZQL.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/images-na.ssl-images-amazon.com/images/I/41RQViYVZQL.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:43	59326/59326	---M--	200	added ('OK')	image/jpeg	etag:%22e7be-5439ca751d6a9%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-15.6-Gaming-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-15.6-Gaming-Laptop.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:43	18431/18431	---M--	200	added ('OK')	image/png	etag:%2247ff-54be019acf822%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-Gaming-Laptop-Dimensions.png	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-Gaming-Laptop-Dimensions.png	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:44	86487/86487	---M--	200	added ('OK')	image/png	etag:%22151d7-54be017cb47a2%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Gaming-Laptop-Keyboard-Touchpad.png	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Gaming-Laptop-Keyboard-Touchpad.png	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:44	158647/158647	---M--	200	added ('OK')	image/png	etag:%2226bb7-54be016b8ce02%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Gaming-Laptop-Display.png	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Gaming-Laptop-Display.png	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:45	17025/17025	---M--	200	added ('OK')	image/jpeg	etag:%224281-54be014876742%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-15.3-Inch-Gaming-Laptop-Ports-and-Slots.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-15.3-Inch-Gaming-Laptop-Ports-and-Slots.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:45	63560/63560	---M--	200	added ('OK')	image/jpeg	etag:%22f848-5439f8bcbd9a9%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Intelligent-Thermal-Cooling-on-Asus-FX502VM.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Intelligent-Thermal-Cooling-on-Asus-FX502VM.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:45	21097/21097	---M--	200	added ('OK')	image/jpeg	etag:%225269-54be012ceab22%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-High-Performance-Gaming-Laptop-with-NVidia-GeForce-GTX-1060.jpeg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-High-Performance-Gaming-Laptop-with-NVidia-GeForce-GTX-1060.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:46	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.284.delayed	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:46	7404/7404	---M--	200	added ('OK')	image/jpeg	etag:%221cec-5428a1fd6a889%22	https://laptopunderbudget.com/wp-content/uploads/2016/07/Asus-FX502VM-AH51-Gaming-Laptop-150x150.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/07/Asus-FX502VM-AH51-Gaming-Laptop-150x150.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:46	48627/48627	---M--	200	added ('OK')	image/jpeg	etag:%22bdf3-54be01138d882%22	https://laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Review.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/12/Asus-FX502VM-AH51-Review.jpg	(from https://laptopunderbudget.com/asus-fx502vm-gaming-laptop-review/)
23:05:46	2762/2762	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:03:29%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fmsi-gl62m-7rex-1896us-gaming-laptop-review%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed9c78.json	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:46	2792/2792	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/feed/index.html	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:03:30%20GMT	https://laptopunderbudget.com/?p=3341	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index054d.html	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:47	3074/3074	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:03:30%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fmsi-gl62m-7rex-1896us-gaming-laptop-review%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embeddbe9	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:47	23542/23542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Aug%202017%2007:58:40%20GMT	https://images-na.ssl-images-amazon.com/images/I/413IL7B3FnL.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/images-na.ssl-images-amazon.com/images/I/413IL7B3FnL.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:47	15164/15164	---M--	200	added ('OK')	image/jpeg	etag:%223b3c-5640bca97806b%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-Slim-and-Lightweight-Gaming-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-Slim-and-Lightweight-Gaming-Laptop.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:48	43592/43592	---M--	200	added ('OK')	image/jpeg	etag:%22aa48-5640c22e14eeb%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Display-Review.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Display-Review.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:48	27748/27748	---M--	200	added ('OK')	image/jpeg	etag:%226c64-5640ec1fdc06b%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-15.6-Inch-Gaming-Laptop-Hardware-Review.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-15.6-Inch-Gaming-Laptop-Hardware-Review.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:48	14606/14606	---M--	200	added ('OK')	image/jpeg	etag:%22390e-5640ecc6ab26b%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Vents-for-Cooling.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Vents-for-Cooling.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:49	57855/57855	---M--	200	added ('OK')	image/jpeg	etag:%22e1ff-5640f54a748ab%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-Ports-and-Slots.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-Ports-and-Slots.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:49	20214/20214	---M--	200	added ('OK')	image/jpeg	etag:%224ef6-5641595e5ec8b%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-Gaming-Laptop-Performance-Review.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-1896US-Gaming-Laptop-Performance-Review.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:49	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.290.delayed	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:49	57459/57459	---M--	200	added ('OK')	image/jpeg	etag:%22e073-564134d20c08b%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Keyboard-Review.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/MSI-GL62M-7REX-Gaming-Laptop-Keyboard-Review.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:49	23542/23542	---M--	200	added ('OK')	image/jpeg	etag:%225bf6-563cf64c2b5b9%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/msi-gl62m-7rex-1896us-156-full-hd-gaming-laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/msi-gl62m-7rex-1896us-156-full-hd-gaming-laptop.jpg	(from https://laptopunderbudget.com/msi-gl62m-7rex-1896us-gaming-laptop-review/)
23:05:50	2731/2731	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:03:33%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Facer-chromebook-r11-review%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed20b6.json	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:50	1050/1050	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/acer-chromebook-r11-review/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/acer-chromebook-r11-review/feed/index.html	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:50	3043/3043	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:03:34%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Facer-chromebook-r11-review%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed7601	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:03:34%20GMT	https://laptopunderbudget.com/?p=3302	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index8a86.html	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:50	37731/37731	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jul%202016%2016:31:44%20GMT	https://images-na.ssl-images-amazon.com/images/I/51xMqkFZ+RL.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/images-na.ssl-images-amazon.com/images/I/51xMqkFZ+RL.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:51	23782/23782	---M--	200	added ('OK')	image/jpeg	etag:%225ce6-56332e1beb593%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R11.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R11.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:51	4297/4297	---M--	200	added ('OK')	image/jpeg	etag:%2210c9-5633313fe6af3%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R11-Lid.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R11-Lid.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:52	18692/18692	---M--	200	added ('OK')	image/jpeg	etag:%224904-5633559931f53%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Convertible-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Convertible-Laptop.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:52	79073/79073	---M--	200	added ('OK')	image/jpeg	etag:%22134e1-5633522d94bb3%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Convertible-Display.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Convertible-Display.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:52	22052/22052	---M--	200	added ('OK')	image/jpeg	etag:%225624-5633599c0def3%22	https://laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Performance.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2018/01/Acer-Chromebook-R-11-Performance.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:53	0/-1	---M--	301	error ('')			https://laptopunderbudget.com/expert-advise	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/expert-advise.29a.delayed	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:53	32166/32166	---M--	200	added ('OK')	image/jpeg	etag:%227da6-5455c1bc17991%22	https://laptopunderbudget.com/wp-content/uploads/2016/09/Acer-Chromebook-R11-CB3-131-C3SZ-11.6-Inch-Touchscreen-Laptop.jpg	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-content/uploads/2016/09/Acer-Chromebook-R11-CB3-131-C3SZ-11.6-Inch-Touchscreen-Laptop.jpg	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:54	2831/2831	---M-Z	200	added ('OK')	application/json	date:Mon,%2006%20Apr%202020%2006:03:37%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fasus-vivobook-s14-s410un-ns74-review%2F	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed7bd1.json	(from https://laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/)
23:05:54	1099/1099	---M--	200	added ('OK')	application/rss+xml	etag:%2229a5cb08cd8d8afedad6a3ccadacb1d8%22	https://laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/feed/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/feed/index.html	(from https://laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/)
23:05:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2006%20Apr%202020%2006:03:37%20GMT	https://laptopunderbudget.com/?p=3958	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/index32a6.html	(from https://laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/)
23:05:54	90704/90704	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Apr%202020%2006:03:37%20GMT	https://laptopunderbudget.com/tag/touchscreen-laptops/	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/tag/touchscreen-laptops/index.html	(from https://laptopunderbudget.com/acer-chromebook-r11-review/)
23:05:55	3140/3140	---M-Z	200	added ('OK')	text/xml	date:Mon,%2006%20Apr%202020%2006:03:38%20GMT	https://laptopunderbudget.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flaptopunderbudget.com%2Fasus-vivobook-s14-s410un-ns74-review%2F&format=xml	E:/My%20Web%20Sites/AB%202/Affiliate%20blog%202/laptopunderbudget.com/wp-json/oembed/1.0/embed63f9	(from https://laptopunderbudget.com/asus-vivobook-s14-s410un-ns74-review/)
